palngeri-	to attend an event; to go and check on an event	atulghiinunnguq palngerinaqut ‘they are going to go attend the singing session’	палңыри-	
palughtaq	sea otter (Enhydra lutris); beaver (Castor canadensis)	this animal is rarely found in the Yupik area, and not on St. Lawrence Is.	палюҳтақ	
palutaq	brace (as used in making a skin boat)		палутақ	
palutigh-	to brace	tiintam minglengi unaghsimeng palutighluteng ayuqut ‘the tent’s walls are braced with sticks’; uullghaghhnayukata palutightughiit ‘just in case they roll, they were braced’	палутиӷ-	
pama-	to flicker (of flame); to be disheveled (of hair)	anuqataghaam pamastaa naniq ‘the draft made the lamp flicker’; nuyani sangan pamasteghllagtagu? ‘why did he let his hair get so disheveled?’	пама-	
pamyughaq	tailbone; coccyx	pamyughani ayemtaa iquluni ‘he broke his tailbone by falling’	памьюӷақ	
pana	spear		пана	
pana-	to spear; to sting (of bee)	vegtaaghem panaaqaa yuuk ‘the bee is stinging the man’	пана-	
panaaghaq	toy, little or makeshift spear; peg used to anchor to the ice a walrus carcuss in water		панāӷақ	
panalghuta	side pole in summer tent	Chukotkan (R); used in the dual, panalghutek, for one pole	паналӷута	
panasiigh-	to prepare spear for striking		панасӣӷ-	
panegh-	to starve to death; to burn; to burn up	paneghtuq ‘he starved to death’ or ‘it burned (up)’; paanghaa ‘it burned (up)’ / paneghsighaa ‘he starved it/him’; paanghumaaq ‘he has starved’; paneghtaqsaghiit tuqukam aatkiillu saghyangillu qamagluki ‘long ago they used to burn up all of the clothing and other belongings of one who had died’	паныӷ-	
paneghte-	to burn (it); to fry or stir-fry (it)	paneghtaa ‘he burned, fried or stir-fried it’ / paneghtiiq ‘he burned or (stir-)fried something’	паныҳты-	
panelleq	ash; burned spot; scar from burning		паныльық	
pangaleg-	to run on four legs (of animals) with front legs hitting the ground simultaneously	pangalegtuq ‘it ran’ /	паңалыг-	
pangalegti-	to go fast with dogteam	pangalegtiiq ‘he went fast’ /	паңалыхти-	
pangalgusiq	snow-machine	slang; used in the dual, pangalgusik, for one snow-machine	паңалгусиқ	
pangalwaagh-	to trot		паңалӱāӷ-	
pangeghte-	to take a trip to Chukotka from St. Lawrence Is.	pangeghtuq ‘he took a trip to Chukotka’ / pangeghhnaqukut ‘we are going to take a trip to Chukotka’; cf. pangeq	паңыҳты-	
pangeq	visitor from Chukotka to St. Lawrence Is.	Ellnginaamta naten pangeghtukut, paangghet maliglluki. ‘We were the only ones form here  how went to Chukotka accompanying the visitors from Chukotka [on their way home].’ (SIVUQ. NANGAGH. 3:108); cf. pangeghte-	раңық	
pangquqe-	to go check on; to pay a visit to; to check the ones left behind	qavngaghhaaneng nengyuun pangquqaghsigasigu? ‘how long has it been since you paid a visit to your grandmother?’; pangquqnaqaput angyat aviilnguut ‘we are going out to check on the boat that hasn't come back in yet’	паңқуқы-	
panigkaq	stepdaughter; adopted daughter		панихкақ	
panignaq	favorite daughter	Elngaatall agghiyugneghllak, ama aaghhneghllugllak. Angayuqani, anglegutnillu pinighqesiigalkangi. Naqam panignaghllak. ‘She was very strong-willed and stubborn. She didn’t act well toward her parents and her siblings. This was a consequence of the fact that she was the favorite daughter.’ (KIILUUQ 1)	панигнақ	
panik	daughter	paniga ‘his daughter’; panilguunga ataasimeng ‘I have one daughter’	паник	
panilqusiq	daughter  (12-16 years of age)	Chukotkan (V&E)	панильқусиқ	ljxm (12-16 ktn)
paninang	still; more	particle; Upenghaagunguq, ughukestaghaqa paninang nalighnegha anigulwaaqluni, ‘It is said that it is spring, the snow was melting, and there was still snow in some areas,’ (AYUM. UNGIP. II:14); Iteghyalghiiminguq nengyughhaa paninang qavaghaqeftuq. ‘When he went inside his little grandmother was still sleeping.’ (AYUM. UNGIP. IV:14)	панинаң	
paniraaq	daughter from a temporary wife	Chukotkan (R)	панирāқ	
panqallag-	to char; to smolder; to scorch; to singe	nuyan panqallagaa, uyavaghqaaghi ‘your hair is becoming scorched, move further away’; leghlleghem melquvleghaa siipneq panqallaglluku ikughhu gaaghvagilgavgu ‘singe off the remaining fine fuzz from the goose before you cook it’	панқальяг-	
panqugni-	to complain of having little in order to evoke pity		панқугни-	
panquugni-	to pretend to be poorer than one is; to be stingy	Chukotkan (V&E)	панқугни-	ghb,tlyzncz\  crfhtlybxfnm
panrengi-	to get closer to see what is happening	atulghiinun panrengiighsaquma ‘I should go watch the drumming’; esnami igleghteghngaaghmi sangwaa iigna panrengitkesaqminigu neghsaq mallu ‘while he was travelling along the shore, he got closer to something that he saw and found out it was a seal carcass’	панрыңи-	
panrengi-	to look more closely at something		панрыңи-	
papa	pepper	also used in Chukotka; used in the dual, papak, for pepper in, and with, the pepper container	папа	
papaghnaq	boiled dried meat stored with fat in sealskin bag in preparation for winter	Chukotkan (R); cf. papi	папаӷнақ	
papalghutaq	pepper shaker or other container	used in the dual, papalghutak, for one container	папалӷутақ	
papallugh-	to twitch; to fidget; to act excitedly	papallughtuq ‘it twitched, fidgeted, acted excitedly’ /	папальюӷ-	
papasqitagh-	to move tail back and forth (of a fish (or whale?))		папасқитаӷ-	
papasquq	fish tail; narrow end of baleen	papasqwa ‘its tail’; cf. papek	папасқуқ	
papeghaq	hill alongside a moutain	Chukotkan (R,V&E); cf. papek	папыӷақ	[jkv. ghbvsrf/obq r ujht
papek	tail of land mammal	paapga ‘its tail’	папык	
papekullutaq	tail of bird	Chukotkan (R); used in the plural, papekullutat, for one tail	папыкульютақ	[djcn gnbws
papelek	wolf (shaman’s word)	Chukotkan (R); literally ‘one with a tail’	папылык	
paperaghte-	to wag the tail; to swish the tail	Chukotkan; = paperagti-	папыраҳты-	
paperegte-	to wag the tail; to swish the tail	Chukotkan; = paperagti-	папырыты-	
papgiiraq	one with a short tail or no tail	Chukotkan (R)	папхӣрақ	rewsq. ,tc[djcnsq
papi	dried seal meat that had been cooked and stored in a sealskin poke with seal oil	ayumiq kagpagnaqneghmegteki ilangi nefkumeng papiqegkangit ‘in the old days when they stored their dried seal meat, they would put them in sealskin pokes with seal oil’; cf. papaghnaq	пани	
paprangi	vigor; quickness	siivanlleghet paprangi ivaqayugaat anglinghhani awen sami piyaqniighmi angyami taayughqemmi aneghneghqutkennalghiit qepgharakegtat ‘the elders usually look for quickness in young men as it is an asset when confronting danger while hunting at sea’	папшаңи	
paprangite-	to be quick, vigorous or active; to move fast	paprangituq ‘he moves fast’ / paprangilnguut unitiituut aqfaqumi ‘active people win the races’	папшаңиты-	
papri-	to fidget	cf. paprangi	папши-	
paqna-	apprehensive; wary of danger; worried; concerned	emotional root; paqnakaa ‘he is apprehensive of the danger he (another) might be in, worried about him’; paqnanaghtuq ‘he is in a worrisome position’; paqnayugtuq ‘he feels endangered’; paqnakluku sikunghhaq unitaa salin sigugruganeng ‘being apprehensive of its danger he left the fresh sea ice which looked dark and somewhat transparent’; paqnanaghtuq meghem un'gum sikunga qanigughneghhaanghani ‘the sea ice is particularly dangerous right after a snowfall’	пақньа-	
paqnamiqe-	to escape or barely avoid peril; to warn or frighten one so that he will avoid peril 	paqnamiquq ‘he barely avoided peril’; paqnamiqaa ‘he warned or frightened him into avoiding peril’	пақньамиқы-	
paqnan	weapon; protection		пақньан	
paqnasigh-	to come to someone’s aid to prevent injury		пақньасиӷ-	
paqniite-	to be foolhardy; to take chances		пақньӣты-	
paqugaghte-	to come off	tuguta iiknaqluku paqugaghsimakanga maayghaaghan tungangakun ‘when he tried to take off the ivory tusk, it came off at the base’; ayumiq uyghaget savigtaghqat paqugaghtaghluki paanistaqiit ‘long ago, when they made knives, they would use stone flaking it first’; neghighluku uyghaget savigtaghqat paqugaghtaghluki paanistaqiit ‘years ago rocks were split and shaped for knives’	пақугаҳты-	
paqumiyug-	to be wary of and hesitate to act due to threatening weather	anuqataghaaghhnayukagu paqumiyugluteng angyallghisimalghiit ‘they thought it might be getting windy, so they held off and decided not to go boating’; paqumiyugluni uteghsimalghii tevraneng pagkengughsagu ‘being wary of threatening weather he came back in from hunting on the ice because the wind was blowing out to sea from the shore’	пақумиюг-	
para	butter	also used in Chukotka; Neqekranglliit parameng piiqluteng. Elngaatall kepsughluta neghluta. ‘The bread was spread with butter. We ate until we were very full.’ (PANGEGH. 33)	пара	
paraaghniigh-	to ask for (needed item(s))	tuquuqanka nuulghiit aatak uvilighnemnnun paraaghniiqaghlanga ‘I’m running short on nails, so I’m going to go ask our neighbors for some ’; paraaghniighlunga llaaghanwha pikengunga ‘I asked for some, indeed, I got some’	парāӷнӣӷ-	
paseghaq	frost on skin boat		пасыӷақ	
paseraq	edible root type	Chukotkan (R); exact identification undetermined	пасырақ	
pasike-	to blame; to find fault with; to accuse	pasikaa ‘he blamed her’ /	пасикы-	
pasineq	frame; body; window frame	pasingha ‘its frame’	пасинық	
pasingatke-	to be interested in	ellngan pasingatkaqaa qepghaq angyaghpagmi ‘he is interested in the work of ships’	пасиңаткы-	bynthtcjdfnm
pasinguk	area of face to the side of the nose near the nostril	aghnam taam pasingugkek kavighllaguuk ‘that woman's nose area is all red’	пасиңук	
pasketae	basket	Enkaam qerngughlluki imiqiit qula maalghuk siipneqluku pasketet siipneghitneng tallimat neqekrangllat. ‘And they filled twelve baskets with the remainer of the five loaves.’ (John 6.13)	паскытаы	
pasleghhughagh-	to hint to be given something	pasleghhughalghii aqupileghyagulluku tuunumakanga ‘they got tired of him hinting around so they gave him some’	паслзыҳуӷаӷ-	
paslitaq	wedge for splitting wood		пасльитақ	
patag-	to pat lightly; to knock on something	cf. pateg-	патаг-	
patagagh-	to repeatedly pat or knock; clap	patagalghii qakemna qelpeghutigu ‘open the door for whoever it is that is knocking out there’	патагаӷ-	
patala	however it wasn't possible to do as asked	particle; manimeng aapfiksaghaanga patala ‘he asked me for money but I didn't have any’	паталя	
patalaa-	to be in desperate need	patalaalhii uquqraggiinnilukek egllugteng uqungusimkanga ‘she was in desperate need of stove oil so he bought her some’	паталā-	
pateg-	to hit with palm of hand; to slap	paatgaa ‘he slapped it or him’ / paatgu qikmiq taana neghnaqii neqet ‘slapped that dog that is about to eat the food’; avlaawaataq paatgaa qevuulluku repall avlaawa tengaasluku alngunak ‘he slapped the flour sack hard enough that a cloud of flour rose in the air’; cf. patag-	патыг-	
pategh-1	to drain; to dry up; to evaporate; to be exhausted or tired	pateghtuq ‘it dried up’ / meq ellngaqayugem qulmesiitem taam imaqsaqanga paatghumaaq ‘the water that was in that pot that leaks has all drained out’; ellnga paatghumaaq aqnim ‘he is exhausted from pain’	патыӷ-1	
pategh-2		root; > pateghneq, pateghtu-	патыӷ-2	
pateghneq	width		патыӷнық	
pateghte-	to absorb	Chukotkan (R)	патыҳты-	dcfcsdfnm. dgbnsdfnm
pateghtu-	to be wide	pateghtuuq ‘it is wide’ / ulluviiq taana pateghtuuqlu umuuqlu ‘that board is wide and thick’; pateghtulkelluku unaghsiq unitaa ‘he considered the log to be too wide so he left it’	патыҳту-	
pateghtutala	width		патыҳтуталя	
pategmig-	to drive off by slapping	Chukotkan (R); mekelghiighem pategmigaqii sugrugpallengenghat (sugukelengiighet) ‘the boy is driving off the mosquitoes by slapping at them’	патыгмиг-	
pateq	marrow; core of tree or plant; graphite of pencil	Quyngim paatghaneng saghnaanga gaaghusighqameng. ‘I saved some reindeer marrow for cooking.’ (SLI JR. DICT. 128)	патық	
patgutaq	racket-like device used in traditional game; tennis racket	= paatgutaq	патхутақ	
pati-	to crack bones and eat the marrow within	una ighu patinaqaqa ‘I'm going to crack this legbone for the marrow’	пати-	
patilngu-	to ache (of  bone)	talligni patilnguniiqaak ‘he says that his arm-bones are hurting’	патилңу-	
patime-	to flap wings while on the surface of the water	patimuq ‘it is flapping its wings’ / Meghqun nalugigalnguq, alingruughtuq.  Sanitmun patimllaluni quutmun uugtuq. ‘Having never landed in the water he was terrified. He flapped his wings until he got up on dry land.’ (SIVUQ. NANGAGH. 3:234)	патимы-	
patimlla-	to flap wings at intervals	patimllaaq ‘it is flapping its wings at intervals’ / 	патимлья-	
patug-	to become covered with a sheet of ice	patugtuq or patugaa ‘it got covered with ice’ /	патуг-	
patugnaq	frosty weather; freezing rain		патугнақ	
patuk	crust of frost		патук	
pawiilae	butt of gun	Chukotkan (R)	паӱӣлаы	
payaaqae	calf of leg; woman's fancy knee-high bleached sealskin boot		пая̄қаы	
payaaqe-	to put on or wear woman's fancy knee-high bleached sealskin boot		пая̄қы-	
payae1	outer part edge of opening; mouth of river, den or passageway; area near entrance; hatch of kayak; opening	paaynga or payangani ‘at its mouth or opening’; dual, payek, often used for one opening especially when unpossessed; Kiiwegnun kaalluta payek aghqestaaghhaaftuk iveghluta aghvightukut. ‘When we got to the river the mouth evidently was shallow and so we crossed by wading.’ (Akiingqwagh. 116); Ayapghaatak aanneghmeng aghtughagka, qayughllak paaskek kagpestaapiguuk. ‘I couldn’t put on the mittens because their cuffs were too narrow.’ (SLI JR. DICT. 71)	паяы1	
payae2	dipnet made of baleen	Chukotkan (R); cf. payae1	паяы2	j,hex bp rbnjuj ecf e cfxrf
Payaghutfak	site on coast north from Powooiliak on St. Lawrence Is.	see Map 4 in Appendices	Паяӷутфак	
payangite-	for St. Lawrence Islanders to be visiting (Chukotka) or for Chukotkans to be visiting (St. Lawrence Island); people come over from the other side	payangituq ‘the St. Lawrence Islanders are here (in Chukotka)’ or ‘the Chukotkans are here (in St. Lawrence Island)’; Elngaatall upenghaanneghani payanginneghani naavghutkayugyugaghtuuq liisalghiinga. ‘I recall that whenever it was spring there would be lots of trading whenever people came over from the other side.’ (SIVUQ. NANGAGH. 2:16)	паяңиты-	
payegh-	to meet partway; to go to meet or to help (someone approaching the house or the village)	paayghaa ‘he met her partway’ / paayghiiq ‘he is met someone partway’; paayghutuk ‘they2 met each other partway’; payeghnaqaqa, akmagllagluni ayuquq ‘I am going out to meet him as he is carrying a large bag’; paasghu ‘go meet and help him’	паӥыӷ-	
payeghmun	against the grain; facing eachother	particle	паӥыӷмун	
payghiiqute-	to challenge in a spear throwing contest		паӥӷӣқуты-	
payghumiigh-	to go towards each other	panallghiinnguq uutqiighulluteng enraq payghumiighusimalghiit ‘it is said that when they challenged each other with spears, they would go backwards, and then they would walk towards each other’; piiqiit, aghveghem qiivluki payghumiighii ‘they say that the whale turned and it (and the boat) went towards each other’; cf. payegh-	паӥӷумӣӷ-	
payugte-1	to go check on (him/her) concerning (his/her) well-being	payugtaa ‘he checked on her’ / payugtiiq ‘he checked on someone’	паюхты-1	
payugte-2	to raise the head from a lying position	payuglluni esghapagaa tugutaa amigem saam amakenganeng qiipekestaqanga ‘he raised his head and watched the doorknob slowly turn from the outside’	паюхты-2	
payukagh-	to check briefly; to look in on		паюкаӷ-	
payukagh-	to raise one’s head and then lower it		паюкаӷ-	
paywaaqe-	to feel hesitant, frustrated or hopeless due to anticipated difficulties	paywaaquq ‘he feels hesitant to try’ /	паӥӱāқы-	
paywaaqeke-	to feel hesitant, unsure, frustrated or hopeless about (it)	payuwaaqekaa ‘he feels hesitant, unsure, hopeless about it’ /	паӥӱāқыкы-	
Pegetkaq	Kookoolik Hill on St. Lawrence Is.	see Map 5 in Appendices	Пыгыткақ	
peggaghtugh-	to stay up late	peggaghtughtuq kakinaluni ‘she stayed up late to sew’	пыхаҳтуӷ-	
pegge-	to stay awake all night	pegguq ‘he stayed up all night’ /	пыхы-	
peggusiq	clothing not worn at night	Chukotkan (R); perhaps meaning clothing not usually worn for sleep	пыхусиқ	
pegh-		root; > peghlaaghwaq, peghlegh-, peghte-	пыӷ-	
peghh-		root; > peghhigh-, peghhuq	пыҳ-	
peghhe-	to squat down (and give up) from exhaustion or cold	igleghlleghhiit taakluku, taagani qenwat ataasiq peghhuq ‘they were traving a long distance, finally one of them gave up because he was tired’	пыҳы-	
peghhigh-	to wash one’s hands	peghhightuq ‘he washed his (own) hands’; peghhighaa ‘he washed his (another's) hands’ / peghhii! ‘wash your hands!’	пыҳиӷ-	
peghhiisiq	hand washing implement such as towel, water or soap	peghhiisiiguq meq taana ‘that water is for washing hands’; una veglluk peghhiisiiwalluu? ‘is this towel for hand-washing too?’	пыҳӣсиқ	
peghhuq	moist grime (such as dirt, oil, blood or grime from food)	peghhughtuuq ‘he has lots of grime (on his hands)’	пыҳуқ	
peghhuughqe-	to get one's hands dirty	peghhuughquq neqekrangllaghyaghqameng akuulluni ‘she got her hands dirty when making dough for biscuits’	пыҳӯҳқы-	
peghlaaghwaq	traditional men's contest where competitors crouch down and jump to a drumbeat until exhausted		пыӷля̄ӷӱақ	
peghlegh-	to squat; to collapse; to be bent or stiff from cold; to be paralyzed in the legs	peghleghtuq ‘he squatted’, ‘it is bent from the cold’ / tiintat peghleghtut nunmaawhaq ‘the tent collapsed slowly’; atkuk tawatengwaaq kumlaaghqegkaq aalluni ayuqelghiistun ughugutkelluku peghleghtuq ‘the stiffly frozen parka that looks as though it were a person is collapsing as it thaws’; iiggenka peghleghtut ‘my fingers are stiff from the cold’; peghleghlluni iighaghtuumalghii ‘he bent down and stayed hidden’	пыӷлыӷ-	
peghleghte-	to become numb	sapeghhnam peghleghsimii ellngan iiggi ‘the extreme cold caused his hands to become numb’	пыӷлыҳты-	
peghneq	place where bending occurs; joint; inside of joint		пыӷнық	
peghqigh-	to study; to practice; to train; to learn	peghqightuq ‘he trained’ / peghqightaa ‘he trained her’; peghqiimaaq ‘he is trained’; taghnughhaat peghqightut sukalluteng elngaatall igaghyami whani kiyaghlleghmi ‘children learn quickly how to live in school here’	пыҳқиӷ-	
peghqigsagh-	to train; to practice; to drill	Tawatetkaagut pingayuneng qavaghlluki peghqighaqut peghqigsaqanka. ‘For three days they practiced; I trained them.’ (SIVUQ. NANGAGH. 2:90)	пыҳқихсяӷ-	
peghqiiraagh-	to fold over several times	aghvigat aatkat peghqiiraaghluki llilaghtughii ‘she folded the washed clothes a few times and put them away’; kangsughnayukan peghqiiraaghluku kanaghtaa ‘in case it wouldn’t fit, she folded it a few times and put it in’	пыҳқӣрāӷ-	
peghqiiragh-	to fold over and over		пыҳқӣраӷ-	
peghqinegh-	to be wise; to be clever	peghqinghutmineng yugem taakut teglegughtet tugulaghtestii maateghaq umiilegnun ‘by being very clever that person enabled the authorities to quickly catch the thieves’; peghqiniqutkaa ‘he turned his cleverness toward accomplishing it’	пыҳқиныӷ-	
peghqinelleq	wisdom	used in Bible translation	пыҳқиныльық	
peghqineq	wise or clever person or animal		пыҳқинық	
peghqiniqe-	to be sly; to be tricky		пыҳқиниқы-	
peghqipaari-	to become expert		пыҳқипāри-	
peghte-	to fold over; to bend over	peghtuq ‘he bent over’; peghtaa ‘he bent it over / aghnalqwaaghllakat kiyang peghngaghmeng igleghtaqut ‘elderly women usually walk bent over; peghtaa igaq qukaakun ‘he folded the paper over in the middle’; maalghugegneng peghtigu ‘fold it twice’	пыҳты-	
peghtu-	overwhelmed	emotional root: peghtukaa ‘he feels overwhelmed by it’; peghtuyugtuq ‘he feels overwhelmed’; peghtunaghtuq ‘it is overwhelming’; aghnam esghaghluku anengaghmi ighnegha esghiigalkenni ima aawhkaghhaaneng elgnaatall peghtukamakanga ‘when the lady saw her brother's son whom she had not seen for some time she was overcome by emotion seeing how much he had grown’	пыҳту-	
peghu-	to bury; to inter; to cover over (especially with earth or snow)	peghwaa ‘he buried it’ / peghuluki tuqukat kiyang lliighumiit maaten taakwani nunamillu ‘they bury the dead (rather than treating them in other ways) mostly now in that place too’; siiflukek pughukek unkusek anigukun qepghapafqaayek tepeluughqepaglleqagken kaviighet naaghyakumegteggu tepelluk awavaghsaghwaaghllequt ‘set the trap and put it in the dug out spot in the snow and bury it without handling it too much since that would make it smell strange and foxes would avoid it’	пыӷу-	
peghwaaghi-	to bury food to age or store it		пыӷӱāӷи-	
peghwaaq	something buried or covered; something stored or aged underground	peghwaaghet uksaaq tepat saghnaaghenka taginnaqanka ‘I am going to bring out the sea vegetables that were buried under the sand last fall’; neqem ilangi peghwaaghwaaqut neqnitun aghyiisqelluku ‘some foods are buried so that they'll age and become tasty’; sangufta taana peghwaaq aliighqegkaat? ‘what was that buried thing they unearthed?’	пыӷӱāқ	
peghyi	snowdrift on the way after a storm	Chukotkan (R,V&E)	пыӷӥи	ceuhj, yf ljhjut
peghyugh-	to be tired; to be sleepy	Chukotkan (R); = paghyugh-	пыӷьюӷ-	
peglleghqe-	to separate fighting people or animals	= peglleghqute-	пыхльыҳқы-	
peglleghqute-	to separate fighting people or animals	peglleghqutuk pillugullutek ‘after fighting they2 disengaged from each other’; Piyaalghiinga, pillugutaqeftuk  kayngek. Tagnelghii  enkaam qatelghii. Upughpenanga, peglleghqutagka. ‘As I was out taking a walk, there were two bears fighting. A dark one and a light one. Without quavering I separated them.’ (AANGHHAQ 39); = peglleghqe-	пыхльыҳқуты-	
pegnefqagh-	to almost finish or do something	college-valleni uumi upenghami pegnefqaghaa kaspugemmeng ‘she almosed finished college this spring’	пыгныфқаӷ-	
pegnefqe-	to miss but not by much; to almost hit the spot at which one is aiming	angyat aghveghmeng pegnefqaasimalghiit ‘a boat almost got to a whale (to strike it)’; yugem naagsani pegnefqaquluku qenwat unakumakanga ‘a man kept on almost hitting his target, then finally he hit it’	пыгныфқы-	
pegnem	with great difficulty; just barely	particle; nasaperani ifkaghyan meghmun pegnem tugumakanga ‘when his cap fell into the water he retrieved it with great difficulty’; pegnem igaa aliituq ‘its design barely shows’; Tuqusaqegka nanughrukutaaghllak, uqigllak pegnem neveghtekaqaqa. ‘When I killed it, (it turned out that) it was a really big one. It was very heavy, I barely and with difficulty was able to lay on its back.’ (SIVUQ. NANGAGH. 2:176) 	пыгным	
pegte-	to release; to let go; to divorce; to set free	pegtuq ‘it got free, came loose’; pegtaa ‘he released it, let it go, set it free’ / tapghaq pegtigu! ‘let go of the rope!’; angyat pegtut sikumeng ‘the boat came free of the ice’; pegtaa uyughani mekelghiighhaq tasluqsaqenni ‘he let go his little brother's hand which he'd been holding’; nuliini pegtaa ima siivanlleghet akuziteghngaatni ‘he divorced his wife despite the elders advising against it’	пыхты-	
pegtirake-	to not take care of; to not look after; to neglect	cf. pegte-	пыхтиракы-	yt pf,jnbncz
pegtunaq	much	Chukotkan (R,V&E); particle	пыхтунақ	vyjuj
pegya-	to leave unattended; to forget; to leave behind accidentally; to lose	mekelghiighhaam ayapghaatagni pegyamakek ‘the little boy carelessly left his mittens behind and forgot where they were’; pegyaa an'giitkani ‘she wandered off from the child about the one (the child) she had taken outside’; cf. puygu-	пыгья-	
pegyeghqe-	to expose to public view; to bring into the open; to reveal; to throw into disarray	puughtimallgha sukalluku pegyeghqumakangat ‘the fact that he cheated was quickly revealed’; tafsini sayugluku sayugaatagneng esqamna imma sayugaatam pegyeghqeghllagumakanga ‘when he pulled his belt out of his drawer he threw everything inside the drawer into disarray’	пыгӥыҳқы-	
pekagh-	to pant; to gasp; to suffocate; to be out of breath; to down	aqfaatepagluni pekaghtuq elngaatall ‘he ran so hard that he is really panting’; agepsum pekaghlluku tuqusimakanga ‘he died by being suffocated by smoke’	пыкаӷ-	
pekaghyug-	to have trouble breathing		пыкаӷьюг-	
peke-		root; > pekeqe-, pekete-, pekfig-, pekighqu-, peksag-, peksigaghte-, pekuutaq	пыкы-	
pekeqaaq	type of sweet-tasting root	exact identification undetermined; cf. qakeqaaq	пыкықāқ	
pekeqe-	to carelessly dig; to mess up the ground; to unearth (literally or figuratively)	pekeqaa ‘he dug it (ground or object) up’ / pekeqiiq ‘he dug around’; nutagham igleghusim pekeqellgha nunameng tumemeng siivanlleghet qivghukepigtaat ‘the elders are upset over the pathways which have become all dug up by modern vehicles’; peghukaq pekeqaa taakwna egtelleq ‘he dug up the trash that was burried’; pekeqaat aksaqegkaaq tamaana ima sukalluku ‘they are quickly uncovering the secret’	пыкықы-	
pekete-	to shovel; to fire from work	peketuq ‘he shoveled something’; peketaa ‘he shoveled it’ or ‘he fired her’ /	пыкыты-	
pekfig-	to ransack; to dig around in	pekfigtuq ‘he dug around’; pekfigaa ‘he is dug around in it, ransacking it’ / teglengalghiit pekfiglagluku mangteghaa aghnalqwaaghem unisimakangat unuk ‘thieves ransacked the old woman's house last night and left it a mess’; = pukfig-	пыкфиг-	
pekighqu-	to dig around in things; to yank		пыкиҳқу-	
pekneq	sweet-tasting tuber of tall cottongrass plant (Eriophorum angustifolium). taken from mouse (vole) caches	pekneghniighyaatet aga tutmaghwaaghaqeftut ‘the people who went gathering sweet tubers are searching for mouse caches by feeling with their feet (to locate hollow places under the ground)’	пыкньық	
peksag-	to scatter things	Chukotkan; peksagtuq ‘he scattered things ‘/ 	пыксяг-	
peksigaghte-	to rip apart; to pull apart; to pry apart; to break up snow or ground	Tuunyatni ugatanganun aglaghluni mingla siklaghyaqenni allaghhiinaq tangiqaq peksigaghsimakanga. ‘When she had distributed  them, she went toward the exit, dug into the wall with the pick, and pried out all sorts of edible greens.’ (UNGIPAGHAGH. 152)	пыксигаҳты-	
pekug-1	to disperse quickly	questioned	пыкуг-1	
pekug-2	to become fully awake; to become alert from a groggy state	pekugtuq ‘he became fully awake’ / pekugtaa ‘he woke her up fully’; qavaghninguyalghiinga ima pekugtunga jet-et naghughsinkut ‘I was sleepy but I became fully awake when the jet plane passed over us’	пыкуг-2	
pekuutaghraak	northern shoveler duck (Anas clypeata); ray; skate	ray, skate meaning questioned	пыкӯтаҳрāк	
pekuutaq	shovel; halibut; turbot		пыкӯтақ	
pelaataq	blotting paper	Chukotkan (R)	пылāтақ	ghjvjrfntkmyfz ,evfuf
pelaaya-, pelaaye-	to play cards	also used in Chukotka	пыля̄я-, пыля̄ӥы-	
pelaayae	playing card	pelaayet ‘cards, a deck of cards’	пыля̄яы	
pelataqute-	to scatter	taghnughhaat aghnam ughnegi pelataqusimiit ‘the children scattered the woman’s sewing all around’; naghaaghutet qaga pelataqumaat entaqun ‘the toys are probably scattered all around outside’	пылятақуты-	
peleghqe-	to get seriously injured; to die due to accident	peleghqumaaq ifkaghluni ukigaaghluni pennani ‘he got seriously injured when he fell while climbing the cliff’; qimugsiqaq yuuk aviisan ivaghilghiit naalkesaqmegteggu taawa peleghqumalghii kanaghluni kagimleghmi sikumi ‘when the man who had gone hunting by dog team did not return, the others went out to look for him and found him dead, apparently because he had been unable to get back on solid ice when he fell into the slush ice area’	пылыҳқы-	
peleghqii-	to have a death in the family		пылыҳқӣ-	
peleqeyengiigh-	to improperly finish a task; to do a careless job	peleqeyengiighmeng ulimaaghet piyukniilnguut ‘the carvings don’t look as good, because they were improperly finished’; qamislikagni peleqeyengiighlaataghaak ‘he did a careless job on the sled he made’	пылықыӥыңӣӷ	
pelghute-	to agree on; to be favorable for; to be suitable	angyaghhaat nutaanllu pelghutii ‘finally it (the weather) is suitable for the boats (to go out)’	пылӷуты-	
pelime-	to shatter; to crumble; to fall apart; to break into many pieces	pelimuq ‘it shattered’ / qergesek kavleguuteghllagyan pelimuk ‘when there was a loud boom the window shattered’; qikut sangllaqat gaapagumangilnguut pelimyugumaaqut ‘things made of clay fall apart easily if they are not properly fired’	пылимы-	
pelimte-	to break into pieces	pelimtaa ‘he broke it into pieces’ / sugenreghem siku pelimtekanga esghapagaa ‘he watched the ice as the swells broke it up’	пылимты-	
pelkwaagh-	to become unaware of one’s surrounding; to be distracted from one’s surroundings; to not pay attention; to wander around	unugmi igleghtaq alingyugem pelkwaaghnanightuq ‘because of being scared the one traveling at night ceased being unaware of his surroundings (that is, began to pay close attention to them)’; igleghaneghpesini aatak pelkwaaghpenasi ‘while youpl are traveling, don’t let yourself become distracted from your surroundings’	пыльқӱāӷ-	
