legan	and so; so that; sure!; go ahead and do it!	particle;  suflugameng puyguluta guututfut legan qalqalimangwaaghuuftuq ‘we forgot to bring a gun and so the only weapon we had was a hatchet’; tumet atughanka legan tunaget pinit igleghhrakeggnat ‘I followed a trail that was so smooth that it made me go faster’; kaay, sangan mekelghiighhaq legan qelpeghunneghmeng aghtuumaaq aqlaghaghllagmi muluughllagem iiggngi legan ilanqut ‘oh, the cold was so extreme that the poor little boy couldn't open the door for so long that his hands are cold as ice’; ‘Qavaghllagtuq elngaatall umupiglluku. Nanghiiqwaaghsaqminigu legan teghtunghituq qapragteghngaatni. ‘She slept very deeply. And so when he tried even though he nudged her, she didn't wake up.’ (AYUM. UNGIP. II:10); "Aa-aa-aa, meghmun nagneghnaaghtuten!" "Estugenkami taakut, legan pakinegllequnga, nuqneghllequnga." ‘“Oh-oh, you might go right into the water!” “These nails then, I’ll dig them into the ground and hang on.”’ (AYUM. UNGIP. I:6)	лыган	
leganamen	almost able to do something	particle	лыганамын	
leganqun	as though; good job!	particle	лыганқун	
lengerit	every time; always; it will happen (for the good)	Chukotkan; particle; lengerit aghneghtughtekagu masaghiyaaghlleqaa ‘when the days are longer, it will get warmer’; lengerit qenwat pinaaghtut ‘the ice in the rivers is finally breaking up’	лыңырит	
lengetaq	maybe; might; likely; I think	Chukotkan; particle; = langetaq	лыңытақ	
llaaghan	it's true; certainly; surely; really	particle; Yugughtekumtanguq avelghallemta kenlenga liilleqaghput. Llaaghan maaten piyalghiikut, avelghaghaatallemta kenlenga qivghunapigsimaa liisimangilngughni. 'When we becom men we will learn starting from what we missed. Sure enough, now, we regret not learning what we missed out on.' (SIVUQ. UNGIPAGH. 3)	лья̄ӷан	
llaaghanwha	and then	particle; Aanluni, anigusighaqluni, meghek anigumeng keviimakek. Llaaghanwha itegaan asingi aghimakangi. 'She went out, gathered snow, and filled her water bucked with snow. And consequently the bottoms of her feet got soaked.' (UNGIPAGHAGH. 9); Llaaghanwha aghnaghaam nagaquumakanga. Taagken aanumalghii. Llaaghanwha aghnaghaq palaghhaghmeng  iyataneghmini neghaqelghii. ‘And then the girl listened to him. After that he went out.  And then whenever the girl got too hungry she would eat.’ (UNGAZ. UNGIP. 72)	лья̄ӷанӱьа	
llaaghinaan	good thing!	particle; expresses satisfaction for having made a good choice in one’s actions; llaaghinaan angyaamaanga, llaaghanwha neqetukut ‘good thing I went boating, we got food’; llaaghinaan apeghtughilghiit nagataqaput ‘good thing we listen to them teaching’; cf. llaaghan	льāӷинāн	
llangaqa	looks as if; looks like; sounds like; apparently	particle; Mangteghapigit taagantusaghpetut, llangaqa maaken aaftaghaghluteng taagavek. ‘Their traditional houses were out that way, and it seems like that were separated from here.’ (SIVUQ. NANGAGH. 1:10); Taana llangaqa eghqwaaq nangllegsiisiiguq ama igamsiqayugusiiguq. ‘Apparently that ceremony of making offerings was to show one’s compassion and thankfulness.’ (SIVUQ. NANGAGH. 1:206)	льяңақа	
lleqa	it turns out; on the contrary	Chukotkan; particle	льықа	
llinghinaghmeng	with only moderate strength, tension or effort; lightly	particle; iighsuutet wiin llinghinaghmeng nengteki ‘stretch the pulley only slightly (for now)’	льинӷинаӷмың	
luuraq	in case; might; maybe; perhaps	particle; Amen nunamnun aglaghnaanghitunga. Luuraqlu nunamnun kaaskuma ugima tuqulleqanga. ‘See, I won't go to my hometown. It might be that if I go home, my husband will kill me.’ (UNGIPAGH. 11); Atkugmeng kelqegkaalghiinga, allightemeng, ayapghaatameng luuraq naalkuskumta aasightuusighqameng. ‘I brought a parka, boot insulation and mittens so that in case we find people, we can dress them.’ (PANGEGH. 54)	лю̄рақ	
maalliqun	despite things being the way they are; anyway; serves him right!; at last	particle; Piiqegkenka panigenka, maalliqun piniqsaliighllagaanga qavngaq ugumikeghllaglunga. ‘I tell my daughters that despite those things at last she feels quite positive towards me (now) whereas she once despised me.’ (SIVUQ. NANGAGH. 3:90); Pimakanga, "Maalliqun whanga piiqaghhnaaghyukaghpenga." Ii, aghuliiqaghlluni uutqaghtuq. ‘He said, “ha-ha, you didn’t catch me!’ But then it stopped and turned back!’ (SIVUQ. NANGAGH. 3:172)	мāльиқун	
maamtawha	again; not again	particle; taghnughhaat mangteghamun mayughtuullaataghtut; maamtawhanguq ineghtiit ‘ the children climbd up onto the house again; again they were told not to do that’	мāмтахӱа	
maana	this one; this kind; this one here; on to the next part; and then	base: ma<t>-; extended demonstrative pronoun; relative singular pronoun: matum ‘(of) this one’; absolutive/relative plural pronoun: maakut ‘these’; anaphoric pronoun: tamana (or tamaana) ‘this very one’; localis adverb: maani ‘here, in this place’; terminalis adverb: maavek ‘to here’; vialis adverb: maagun ‘through here’; ablative adverb: maaken ‘from here’; interjectional: maa ‘here!, here it is!’; anaphoric localis adverb: tamani (or tamaani) ‘here, in this very place’; as a particle: maana ‘end of quote’ or ‘on to the next part’, ‘and then’; anaphoric adverbial base with 3s possessor: tamaanganun ‘to around there’, tamaanganeng ‘from around here’	мāна	
maasisu	even; however; already; moreover	particle; = masisu; questioned	мāсисю	
maateghhaq	a short while ago; just now; right around here	particle; maateghhaq neghtunga ‘I just now ate’	мāтыҳақ	ytvyjuj gjujlz
maateghniineng	since a while ago	particle	матыӷниның	gj chfdytyb/ c ytlfdybv dhtvtytv
maateghniistun	the same as a while ago	particle	мāтыӷнӣстун	
maaten	now; a little while ago	particle	мāтын	ctqxfc. ntgthm\ ctujlyz
maligmun	with the grain; following the common pattern	particle	малигмун	
mallaq	particle of dust or debris		мальяқ	
Masingka	St. Lawrence Island / Siberian Yupik Eskimo or Naukan Yupik Eskimo; as a particle: originally; genuinely; very; fully; sure thing; it’s alright; just fine	this originally Chukchi term is used for ‘Yupik Eskimo’ by  some Chukotkan Yupik and some St. Lawrence Islanders who stem from Chukotka; also functions as a an adverbial or interjectional particle; Sivuughaqestaghngaamkun quyngiqa naavyighnayukan pingayiitaqa. "Masingka legan itagnalghii!" ‘Even though I hesitated thinking that my reindeer might be overwhelmed I did put the third one on it. “Sure thing; let’s do it; it will be fine”, (I said). (SIVUQ. NANGAGH. 2:78); Kiyaghsimaaq Qigimi yuuk neqengyuqaq. Kiigunneghagu qayaghtuneghmini unakaqegkanga masingka uksumi naamatkaghqaq neqa. ‘There lived man, a good provider, in Qigi. Every summer he went out hunting and sure enough he’d get food sufficient for the winter.’ (UNGIPAGHAGH. 141); Uyughani pilaataghaa, "Naqamllu whaa elpek pengegniighutaaten. Masingka nemetwhayaaghtaaten." ‘She said to her younger brother, “You are no longer someone who one must worry about. You’ve gotten so that you can stay on your own just fine now.”’ (UNGIPAGH. 162)	Масиңка	
masisu	even; however; already; moreover	particle;  Meghmun ateghyalghiimi teghhanun pesughyukangghituq. Masisu esghaamakanga aga yuggaq tallileklu ighuleklu takestaaghhaghmeng naqam yugusii aangepiglleghhii. ‘He got to the bottom of the sea and had no difficulty breathing. Moreover [there] he saw a little person with long arms and legs and a big torso.’ (UNGIPAGHAGH. 93); = maasisu	масисю	
miita	this time act differently; for a change	Chukotkan; particle; cf.  emta	мӣта	
miitalgi	without fail; certainly; as expected	Chukotkan (R); particle	мӣталги	j,zpfntkmyj. ytghtvtyyj
miiwen	maybe	Chukotkan; particle; Aliighwaaghaa miiwen tengegkayuget tagillequt. ‘The weather is very clear so maybe the airplane will come.’ (Akiingqwagh. 114); Aghtughluku tuqlughaghaataneghmeng miiwen sivumeggni atghaamanayukan aghnaghaat mengteghamun atghaamalghiit. ‘When they had no success in calling her, they thought she might have gone ahead of them, so the girls went toward home.’ (UNGIPAGHAH. 150) 	мӣӱын	
milegnatun	causing sadness	particle	милыгнатун	
mulunghituq	before long	essentially a particle; Mulunghituq Taykegergen esnameng taglaamalghii mengteghaminun. ‘Before long Taykegergen came up from the shore to his house.’ (UNGIPAGHAGH. 20); Piniightaa mulunghituq, maaveklu tagiiqluni. ‘He recovered completely before long, and he would come here.’ (SIVUQ. NANGAGH. 3:46)	мулюнӷитуқ	
na	no	(particle); = nakaa	на	
naafqemmi	at the time of bad weather	essentially a particle	нāфқымьи	
nakaa, nakaan	no	particle; = na; Nakaa, imatuq pilleqsinga, qepghaqaghllaguunga. ‘No, I don’t think I’ll go, I have lots of work to do.’ (SLI JR. DICT. 109)	накā, накāн	
nalighmeng	or	conjunctive particle; Ilangani tamaakut piyaat yuget, tevrat, uqlighhutaqelghiit meghhaghni nalighmeng iighwilnguum kangitegkeni. ‘Some of the men are hunting by walking on the ice, looking out for seals, in the open water or on a cove of a large cake of ice.’ (SIVUQ. NANGAGH. 1:130); Maalghuguuk, nalighmeng pingayut allakullghiit sivunelget maani Sivuqami ramket. ‘Two or three clans here in St. Lawrence Is. have different backgrounds.’ (SIVUQ. NANGAGH. 1:204)	налиӷмың	
naliini	or; either	particle; Chukotkan (R)	налӣни	bkb. kb,j
nallegha,  nalleq	too much!; too long!	particle; Naangan qamaken pimakanga, “Sangwaa qakemna miigtaghta nalleq, kangsughsiin?” ‘He mother from in there said to him, “What is that making knocking noises too much out there, are you too big to fit in?” (IGHSANI. AFSENG. 14); Nallegha tawatenngam, qaa, qayumeng. ‘That’s too much, please, no mroe tea.’ (SLI JR. DICT. 110); Ilughaqa nalleghaghhaghmeng anglimaa! ‘My cousin has grown so tall!’ (SLI JR. DICT. 110)	нальыӷа, налььық	
nalleghaghhalek	how big!; what a long time!	exclamatory particle	нальыӷаҳалык	
nallunatun	without certainty	particle	нальюнатун	
nalqik	one’s own	particle; elpesineng nalqik angyangnaqitek ‘try to get a boat of your own’; nalqik allgeghuteqaghlleghhiini pinightuq ‘to get something for one’s own use is good’	нальқик	
nangllegnaghhalek	how pitiful!	exclamatory particle	наңльыгнаҳалык	
nangllegnatun	pitifully	adverbial particle	наңльыгнатун	
naqam	but instead; such being the case; consequent to the fact that; in as much as	particle; naqam aanaqunga upughanneghilkefsinga ‘consequently I'm leaving because you didn't make me feel welcome’; ; Naliq menutukan aliksaliisaghqaa taam. Qaatkesaliisaghqaa. Tawateteftuq.  Sameng naqam seghleliighmeng avangituq. ‘Whichever one that will be stronger, the other one will fear him. He will start obeying him. It is that way. Such being the case, there wasn’t any trouble.’ (SIVUQ. NANGAGH. 1:16); Elngaatall taakut piniqegkangat. Naqam avaqutiilnguk. Taawanginaq nulighqutiinalghiik. ‘They liked him very much. That being in as much as they had no children. They were just a man and wife.’ (UNGAZ. UNGIP. 44)	нақам	
naqamalla	lucky	particle; ilangit naqamalla ayveghaasimaat ‘the others are lucky they got walruses’	нақамальа	
naqamill	but instead; such being the case; consequently	particle	нақамиль	
naqamllu	even; it turns out	particle; ighivgaq naqamllu sukalluteng taaqumalghiit ‘it turns out that yesterday they quickly finished’	нақамлью	
naqamwan	okay then; very well	particle; naqamwan tugunaketen qikminka, wiin iitghi ilunganun ‘very well, take my dogs, go inside for now’	нақамӱан	
natelnguunngam	what kind then	particle	натылңӯнңам	
naten	how; which way; somehow	particle; naten kiyaghtaqsin? ‘how are you?’; naten ayuqaqa esla? ‘how is the weather?’; naten una ulimaazigu? ‘how did you make this?’	натын	
natengiighhaq	a little bit; slightly; temporarily	adverbial particle; … angerkavavleghaaguq natengiighhaq Unazighmiit anyaghpagitneng. ‘… it was a little bigger than the Chaplino people’s ship.’ (SIVUQ. NANGAGH. 2:14)	натыңя̄ҳақ	
natentuq	what if; I wonder if	particle	натынтуқ	
ngaalgeliigteng	anywhere; everywhere; back an forth	Chukotkan (R); particle; ellnga ngaalgeligteng igleghtaquq ‘he is going just anywhere’; kaviipik ngaalgeligteng igleghsimaaq ‘the red fox went in every which direction’	ңāлгылӣгтың	ult gjgfkj\ dtplt
ngawaq	you know; after all	Chukotkan (R); particle; ngawaq liisimaksaqevnga taginaanghilnguunga ‘after all, you already knew that I wasn’t going to come’	ңаӱақ	
nikim, nikimqun	as if; just because	particle; nikimqun yuglluggaanaluni aanaqelghii ‘just like a regular person he goes out all the time’; Elngaatall quyakiinkut qiipaghaghqameng aqelqalget tamaakut aagrateng pinighsaghwaaghumakangit, nikimqun laluramkeghllaget kaannaqut. ‘The ones expecting guests were very happy to see us and had beautified their inner living rooms with cloth just as if lots of white people were going to arrive.’ (PANGEGH. 59)	никим, никимқун	
nunmaakw, nunmaak	slowly	particle;  nunmaawhaq or nunmaaggaq ‘very slowly’	нунмāкӱ, нунмāк	
nutaan	just now; for the first time	particle; said when something has just now happened and usually that has been anticipated as a desired occurence; nutaan kaatuq ‘ah, he's just arrived’	нутāн	ctqxfc. njkmrj xnj\ dgthdst
nutem	like this from the beginning; always (from the beginning)	particle; "Waamtamken, nayagitunga avangitunga." "Uuk, iqlengalghiitenqun.  Nutemqun iqlengaqrulghiiten!” ‘“I’m fooling you, I don’t have a sister, I don’t have any.” “Oh, you are indeed a liar. From the beginning you’ve been some kind of liar!”’ (AYUM. UNGIP. I:8)	нутым	
nuuskagllagan	suddenly	particle; nuuskagllagan yuuk qinuyugumalghii ‘suddenly the man got sick’	нӯскахльяган	
palaqanin	lesser; little bit; not too much	particle (?)	паляқанин	
paninang	still; more	particle; Upenghaagunguq, ughukestaghaqa paninang nalighnegha anigulwaaqluni, ‘It is said that it is spring, the snow was melting, and there was still snow in some areas,’ (AYUM. UNGIP. II:14); Iteghyalghiiminguq nengyughhaa paninang qavaghaqeftuq. ‘When he went inside his little grandmother was still sleeping.’ (AYUM. UNGIP. IV:14)	панинаң	
patala	however it wasn't possible to do as asked	particle; manimeng aapfiksaghaanga patala ‘he asked me for money but I didn't have any’	паталя	
payeghmun	against the grain; facing eachother	particle	паӥыӷмун	
pegnem	with great difficulty; just barely	particle; nasaperani ifkaghyan meghmun pegnem tugumakanga ‘when his cap fell into the water he retrieved it with great difficulty’; pegnem igaa aliituq ‘its design barely shows’; Tuqusaqegka nanughrukutaaghllak, uqigllak pegnem neveghtekaqaqa. ‘When I killed it, (it turned out that) it was a really big one. It was very heavy, I barely and with difficulty was able to lay on its back.’ (SIVUQ. NANGAGH. 2:176) 	пыгным	
pegtunaq	much	Chukotkan (R,V&E); particle	пыхтунақ	vyjuj
pelleghmun	in different directions	particle; pelleghmun qimaguutut ‘they fled in different directions’	пыльыӷмун	
periiwell	let	particle; periiwell whangkunnun malighulli ellngan qinuyuggnanghitiinkut ‘let him follow to our place, he won’t bother us’	прӣӱыль	gecnm
pinighhalek	how good!	exclamatory particle: pinighhalek kiigmi uqfigmi ‘oh, how good (it is) in the summer in the trees’	пиниҳалык	rfr [jhjij
pinitun	in a good way; well	particle; kiyaghtaquq pinitun ‘he lives well’; pinitun ayuquq ‘it is going good’ or ‘it appears to be good’ (literally, ‘it is like, good’)	пинитун	
pinitungwaaq	carefully; cleverly; beautifully; eloquently; nicely; prudently	particle	пинитуңӱāқ	
piwhani	and so; let’s see now 	particle; used when one is groping for the right words to express his thoughts;  = iwhani	пиӱьани	
piyukuman	gladly; willingly	Chukotkan (R); particle; ellnga piyukuman qepghaaghaquq ‘he is willingly working’	пиюкуман	j[jnyj
piyuwhaaghmun	at the beginning; at first	Chukotkan (R); particle	пиюхӱāӷмун	dyfxfkt. cyfxfkf. gthdjt dhtvz
put	port (left side of boat)	adverbial particle; see also tavet	пут	
puuru	contrary to what one might have expected or wanted; on the other hand; instead; ironically	particle; malghugneghet angyat aghveghniightut iwernga sivuliit aghuliitut; enkaam puuru taakut aallghit uka taglaghtut ‘two boats are out whaling; one is staying in one spot, and, on the other hand, the other one is heading back this way’; taginaqnikaput tengegkayuget taginghitut puuru allat waakenghilkaput tagiit ‘the plane we thought was coming didn't come, instead another one we didn't expect came’; Llaaghanwha mekelghiighhaak ivaghiniightengughtuk. Puuru yuuk mughunnanightuq. ‘And the two boys became hunters. The man, on the other hand, stopped going out to hunt.’ (UNGIPAGHAGH. 38)	пӯру	
qa		particle; expresses exasperation	қа	
qaa1	is that so?; okay?; perhaps; I wonder if; okay, go ahead then	particle; qaa agavek piyaqumtung itagnaghnayaghtuq ‘I wonder if we went there whether it would be okay’; qaa whaten pinightuq ‘perhaps it's better this way’; Apaay, ungipaghaa. Apaay, ungipaghaa. Ungipaghaa qaa Apaay. ‘Grandpa, tell a story. Grandpa, tell a story. Tell a story, okay, grandpa.’ (AYUM. UNGIP. II:14); Ukughsi, angyanga qaa? Enkaam qaa iguyaanga. ‘Hey you people, he got a boat, right? And then I’ll be striker, okay?’ (SIVUQ. NANGAGH. 3:216)	қā1	
qakiima	oh no, not again!	= qakima; particle; said in disgust or dismay when something occurs too much or too often; used with a verb in the optative mood; qakiima anuqlighli  ‘oh no, it’s windy again!’	қакӣма	
qakiimallu	oh no, not again!	= qakima, qakimallu; particle; said in disgust or dismay when something occurs too much or too often; used with a verb in the optative mood	қакӣмалью	
qakima	oh no, not again	= qakiima; particle; said in disgust or dismay when something occurs too much or too often; used with a verb in the optative mood; 	қакима	
qakimallu	oh no, not again	= qakiimallu; particle; said in disgust or dismay when something occurs too much or too often; used with a verb in the optative mood; Allamengllu amyughwaaghnaanghitaghput. Qakimallu suflugalwaaqli! ‘We better not tease him ever again. Oh no (just think of how bad the situation would become) letting him (in our imagination) have a gun!’ (AKIINGQWAGH. 32)	қакималью	
qakun	when (in the future)	particle; qakun aanaqsin? ‘when are you going out?’	қакун	rjulf (e ,eleotv)
qakuqwaaqu(n)	sometime later	particle	қакуқӱāқу(у)	d ,eleotv. gjnjv. gjp;t
qamagunginaq	in one's mind; inwardly; without expressing it; to oneself	particle ; qamagunginaq whangallu yakughyukaqa angyakun pilleghqaq anuqataaghaghmi ‘I too have been having misgivings about going in a boat while it's still a little too windy’; atightughtuq qamagunginaq ‘he is reading silently’; qamagunginaq aagtuq ‘he's putting up with things without complaint’; Qamagunginaq ugumiyugumaghmi, qayughllak nenglaqegkaqegkanga. ‘Inwardly he became angry because he (the other) had laughed at him.’ (YUPIGET UNGIP. 62)	қамагуңинақ	
qanlengukun	recently	Chukotkan (R); particle	қанлыңукун	ytlfdyj
qantaghaqun	in the near future; shortly; in a while; a short while ago	particle; qantaghaqun kaallequt ‘they will arrive shortly’; qantaghaqungiighhaq pilghaaten ‘go soon!’; qantaghaqun aghulaqut ‘they left a little while ago’	қантаӷақун	
qavngaghhaaneng	for some time in the past	particle	қавңаҳāның	
qavngaghllaggaaneng	for a very long time (many years) in the past	particle	қавңаҳльяхāның	
qavngaghniistun	as in the past	particle: qavngaghniistun eslallugtunaquq ‘it is going to be rainy as in the past’	қавңаӷнӣстун	
qavngalqinaq	quite a while ago	particle; qavngalqinaq Quutmiit maapikayuguyaghtut ‘Chukotkans used to come here for visits quite a while back’; qinuyukaaguq qavngalqinaq ima ‘he has been sick for quite a while’	қавңальқинақ	rjulf-nj lfdyj
qavnganghhaq	recently; a few days ago	particle	қавңа́нҳақ	ytlfdyj. yf lyz[ øj ghjikjvπ
qavngaq	when (in the past  past); some time ago	particle: qavngaq kaasin? ‘when did you arrive?’; qavngaq kaatuq ‘he arrived some time ago’	қавңақ	rjulf\ rjulf-nj
qavngarugllaggaaneng	for a long time in the past	particle	қавңарухльяхāның	
qayayaygay	oh-oh-oh!	particle; Chukotkan (R); qayayaygay! ukaqenghhaqa upughanepiguuq ‘oh! oh! oh! the new daughter-in-law is really hospitable’	қаяяӥгаӥ	
qayngun	probably; evidently	particle; also qayngunllu, and qayngunqun; Kaviighhaam pii, “Qayngunqun igiiterugumangillaataghtuten!” ‘Fox replied, “I bet, as usual, you were up to your old tricks again!”’ (SIVUQ. NANGAGH. 3:234)	қаӥңун	
qayugham	so then	particle; Aapsimakanga nanevgam, "Qayugham naagu?" ‘The old man asked him, “So then, where is it?”’ (AYUM. UNGIP. III:15)	қаюӷам	
qayugheta	what is he doing?; what’s going on?; oh!	particle; qayugheta? akikughluki qaikmini, saluningam igleghlleqa? what is he doing? he sold his dogs, now how will he travel?; qayugheta, quyngighpagnitepigta! ‘oh!, how it smells like reindeer!’	қаюӷыта	
qayughllak	because	particle; meghnaaliyugtunga qayughllak meghnupigtunga ‘I want to rest because I am very tired’; neghnaquq qayughllak igataghpetuq ‘he is going to eat because, evidentally, he is hungry’; "Aa, sakun tagistek?" "Qayakun tagikung. Qayughllak nunamnni seghletun kiyaghlleghhiikung, enngaatall umiilegput seghlepiguuq …. ‘“Ah, by what means did you two come?” “We came by kayak. Because in our land we lived badly, our chief was very bad ….”’ (UNGIPAGHAGH. 36)	қаюҳльяк	
qayughmi	whatever you think; it’s up to you; how then?	particle	қаюӷми	
qayuq2	how	particle; qayuq elpek? ‘how are you?’; qayughmi ‘however you think; it’s up to you’	қаюқ2	
qaywa	wait!; consider before proceeding!; at least; really?; yes, okay then; is that so?	particle; qaywa taginaqaat? ‘are you sure they are coming?’; qaywa mekestaaghhaghngaan tuunakevnga taagken neghsameng ‘even though there isn't much you may still give me some of that seal meat’; Nanevgaghhaqlu aghnaghlqwaaghllaklu aangghumalghiik, "Qaywa qaywa aglaghnaqukung!" ‘The old man and the old woman assented, “Yes, okay, we’ll go!”’ (UNGIPAGHAGH. 37)	қаӥӱа	
qaywaam	certainly; surely	particle, can be used in praise or in sarcasm; qaywaam tuunegpenaan qinunaghtuq ‘surely you shouldn't give him any -- he's such a trouble maker’ 	қаӥӱāм	
qaywaangam	most certainly; that's enough	particle	қаӥӱāңам	
qaywalleqa	now I see!; so that's how it is!	particle;  may convey sarcasm; qaywalleqa tamaaken pilgulghiiten akugaaq aaptaataghyamken avangituten ‘so that’s how it is, you do have that kind also, though when I asked you the other day you didn't’	қаӥӱальықа	
qelegi	it turns out that; however; in the meantime	particle; Chukotkan; qelegi ellnga aqnighaqeftuq ‘it turns out that he was hurting’; may be used with expressive gemination of g	қылыги	
qemak	almost the same size; approximately	particle; qemak akmagutaghpagestun angtaaq ‘it is almost as big as a large barrel’	қымак	
qemall	could be or must be; might happen; finally; at last	particle; qemall angufqaghlleqaaten ‘you might get caught in the bad weather’; utaqiigaqut qemall taawa aliighaa ‘they waited so long and at last it cleared up’; waaknanighaqanka iiskughtekanka qemall kaatut ‘just when I forgot about looking out for them, they finally came’; qalingunang pikuvek eslallugughtekan qemall aghilleqaaten ‘if you go without your raincoat you might get wet if it rains’; Ii aghnalqwaaq qemall, tukaasimaa neghegkaan entaqun, mighyam kaatkaqaa elngaatall, tesqawani taaqluni tuufqaghtaneghmeng.  ‘See, it must be that what she ate made the old lady sick because an attack of vomiting came over her after she ate so quickly.’ (SIVUQ. NANGAGH. 2:6)	қымаль	
qemalngam	consequently	particle	қымалңам	
qenwat	finally; as an understandable result of what has come before; pretty soon; then	particle; qenwat naangutaaten utaqiinginaamaluta ‘finally after waiting they are leaving nothing for you’; qenwatlu pikenguten tamaaken ‘you finally got one of them too’; iniighet qenwat aghii ikughtestegpenateng ‘the clothes on the line are getting wet since they haven't been taken down’; Muluteghllagluku aaptaqsaqanga aghnangnaqunnaluku. Ighsaaqelghii, avelghaqiinaghaqegkanga. Qenwat atanga sumeghtaghaghllagluninguq aghtughluku nulightiisqenneghmeng, pimakanga, “Sameng nulightughnaluten pizin?” ‘For a long time, he had been asking him to get a woman for him to marry. He would resent it, leaving him alone. Finally his father thought very hard after having a hard time trying to get him to get married, he said to him, “What do you think you will marry?”’ (AYUM. UNGIP. II:21); Tawani aqfaquullghiit nulaghllaneghmeggni sukaaghsimaghmeng lliighaqut.  Paghyulghii tunuvaamaghmi, qenwat qafsin’ggaaghtaqut. ‘Those running, when they become so many, they go faster. Those who wear out back down, then they become very few.’ (SIVUQ. NANGAGH. 1:48)	қынӱат	
qesiqun, qesikqun	on the contrary; but	particle; qesikqun pininghilnguq ‘but, he isn't well’; utaqaaqaqa qesikqun aghulaqumalghii ‘I've been waiting for him, but all this time he’d already left’; Apayepayiighenkuk melngunkuk uzivumakangat naayghaq. Qesiqun paallghunkuk qetngalleghyankuk uyghalqusighhaq uzivumakangat. ‘The spider and the beetle went around the mountain. It turned out however that  the white bug and the grasshopper went around a boulder. (They were supposed to be racing on the same course.)’ (UNGIPAGHAGH. 56)	қысиқун, қысикқун	
qitik	not until; if not for; until finally	Chukotkan (R); particle; = qituk	қитик	
qituk	not until; if not for; until finally	particle; Qituk maaken qineghpeghwaaghutkun esghaateqaghllunga maani enraq yulguftuq. ‘Finally I suddenly saw [one] from here with the binoculars, but it had [another] owner.’ (SIVUQ. NANGAGH. 2:176); = qitik	қитук	
quganaghhalek	how disgraceful!; how shameful!	exclamatory particle	қуганаҳалык	
quganakruggaghmeng	how dare he!	exclamatory particle	қуганакрухаӷмың	
quganaqruggalek	what a reckless person!; what a bad person!	exclamatory particle; Chukotkan (R)	қуганақшухалык	ødjcrk>π rfrjq ,tphfccelysq. æ[. gkj[jq
qukiinaani	unimportant; doesn’t matter one way or the other	particle (?); tengegkayuk aqumutiiskan qukiinaani pinghisaghngaaghmi ayuquq ‘if the airplane doesn’t have any available seats, it doesn’t matter if he goes or not’; ullghitagni aghyuqak qukiinaani naavyaghqngaayek lliighumaak ‘he doesn’t care if his snowmachine breaks because it’s so old’	қукӣнāни	
qunereng	furthermore; moreover	particle; may have the implication of something being unsatisfactory or insufficient; aghsaan qunereng mekestaaghhaghmeng tuuniinkut ikellesqughaq mangtak ‘moreover he gave us such a tiny slice of whale meat’; Getgam piiqaanga, "Nallaghaq qunereng Sivuqami uksughtekayuk. Nasani efsikigalkanga. Nasaghwaaghllak iiwleng." ‘Getga was saying to me, “Furthermore Nallaghaq can spend the winters in Gambell. He doesn’t get tired of (wearing) his parka hood. He always has hood on.”’ (PANGEGH. 40)	қунырың	
quulvani	up high	particle	қулвани	yfdth[e. dscjrj
quun	you see; you know	Chukotkan; particle; see also enclitic =qun	қӯн	
quunpeng	always; at all times	adverbial particle; awen quunpeng ‘almost always, usually’; quunpeng avelghaghpenani igaghyaghaquq ‘he always goes to school without missing any days’; quunpeng kiinghani Sivuqaghtaqunga ‘I always go to Gambell in the summer’; … Quyillget taakut anglegutkullghiit yuget tallimat. Quyngimeggnun quunpeng piiqelghiit elngaatall. ‘… apparently five Chukchi siblings. They go to their reindeer all the time.’ (AYUM. UNGIP. II:2); Uksumi uqfigam tangillghem qaamnangi amestaaghhaat, saghnaaqelghiit. Enkaam petugtaaghaqegkangit aagrani quunpeng kineghngiita. ‘In wintertime, the part we eat of the willow that is thin is picked. So then, they are tied at all times in the sleeping area of the house while being dried.’ (SIVUQ. NANGAGH. 1:236)	қӯнпың	dctulf
quyanaghhalek	what a happy occurrence!	particle	қуянаҳалык	
quyanatun	happily; fortunately; causing joy	particle	қуянатун	
ratanngaawen	probably; likely	particle; ratanngaawen ellmaaragtekan aghvengellequt ‘probably they will catch a whale when the weather improves’	ратанңāӱын	
repall	as a result of strong force; consequently; so much so that	particle; anuqlighllagluni repall saghyat tengqaataqii ‘because it was very windy the things got blown away’; eslallughughteghllagluni repall naayvaq uleveghllagtuq ‘when it rained so hard it caused the lake to overflow’; qesightem angtalanganeng repall aatkii aghighllagtut ‘he was sweating so much that his clothes were soaking wet’; Yugem piniqeghllagem angtalanganeng kelengakeghllak aghulaqnayukan. Aanulluku repall manughamun quyngiighsan napaqaghrugllagkun petgluku esqakmantestaqegkanga. ‘The man loved him so much that he kept watch over him in case he went away. He even brought him outside in the yard and tied him with the reindeer lasso on a pole and watched him.’ (AYUM. UNGIP. II:13); Amsaanaanghani seghleghwaaghuut taawa. Puyuq aanegpenani mingiteghllaneghmini repall aneghsiilliqnaghlluni ayuquq. ‘When it is calm, it is terrible. The soot doesn’t go out, and when it is scattered all around (the house) consequently it is like the place is full of cinders.’ (SIVUQ. NANGAGH. 1:83); Kaamgek naatghighquullutek, repall ununghagu itegii kumlaqughaqegkangi. ‘His boot soles were worn out, so much so that at night his feet would be cold.’ (UNGAZ. UNGIP. 44)	рыпаль	
